,User-ID,ISBN,Book-Rating
176907,38281,0439136369,8
176900,38281,0374199698,9
176899,38281,0316666343,6
176906,38281,0439064864,8
176954,38281,0812550706,10
176952,38281,0812533054,6
176945,38281,0812509250,7
176943,38281,0812502124,7
176940,38281,0807282588,7
176929,38281,0674362500,9
177041,38290,0805054073,5
177051,38301,0312985207,8
177052,38301,0671027360,8
177059,38308,0440218535,6
177073,38317,0671004107,8
177089,38335,0440235162,8
177090,38335,0446605239,10
177112,38353,0743437802,7
177120,38365,0385479565,7
177124,38376,0380005239,7
177129,38377,0061095540,7
177158,38409,0330367358,6
177168,38431,0385504209,10
177199,38457,0399148639,7
177196,38457,0373483694,4
177195,38457,0316969680,7
177207,38462,0553576801,7
177334,38464,0767912233,8
177336,38464,0786867647,9
177286,38464,0553280147,7
177285,38464,0553279556,8
177229,38464,0140293248,5
177284,38464,0553271636,8
177264,38464,0446310786,9
177353,38471,0345416260,7
177354,38471,067697175X,8
177402,38482,0440212359,7
177403,38482,044651652X,5
177404,38482,0449908798,7
177406,38482,0553564528,7
177444,38520,0446517259,10
177448,38524,0446611085,5
177454,38532,0330480774,8
177460,38537,0749397543,9
177525,38544,1551667509,5
177476,38544,0451208765,5
177475,38544,0451206525,5
177523,38544,0804105820,10
177464,38544,0380807343,5
177535,38549,0452283442,8
177543,38555,0440539811,10
177707,38556,0609600567,6
177781,38556,0894803204,5
177677,38556,0451184327,7
177769,38556,0770428797,5
177578,38556,0070212570,6
177575,38556,0061092886,6
177573,38556,0061000280,6
177670,38556,0449221393,5
177657,38556,0440225701,5
177656,38556,044021145X,5
177813,38559,055356160X,9
177827,38587,0749397543,8
177980,38590,0515136530,10
177974,38590,0440215625,10
177990,38594,0099410869,8
178019,38610,0743469801,7
178029,38616,0385315236,5
178031,38618,0671867113,8
178041,38626,0425191583,5
178078,38654,0440404193,8
178084,38654,0553240013,5
178137,38657,0446605239,9
178138,38657,0452268060,7
178139,38659,0425143325,8
178166,38660,0449006522,10
178163,38660,0345384350,7
178150,38660,0061057363,10
178153,38660,0064406148,8
178195,38664,0425192725,8
178199,38665,0871136791,9
178201,38669,0446611085,6
178225,38679,0316666343,7
178271,38703,155874262X,10
178260,38703,0440212723,7
178258,38703,0142001740,10
178256,38703,0060928336,9
178275,38707,0440215625,7
178303,38718,055357227X,9
178288,38718,0345370775,7
178294,38718,0440241073,7
178293,38718,0440234743,9
178286,38718,0312971346,8
178284,38718,0312195516,9
178298,38718,0515129941,10
178345,38725,0671036505,5
178356,38741,0451190491,8
178357,38741,0451190521,9
178381,38762,0439136369,10
178382,38762,0440225701,9
178397,38763,059035342X,10
178771,38781,0440236525,8
178906,38789,0449911519,10
178995,38802,0671880187,8
178958,38802,0385335482,8
179059,38818,0446532231,8
179085,38832,0679742115,8
179076,38832,0525480544,10
179127,38864,0515135739,6
179176,38887,0671510053,8
179154,38887,0312272243,7
179143,38887,0060987561,7
179210,38899,0804106304,8
179197,38899,0440213525,7
179195,38899,044021145X,7
179213,38901,0375727345,8
179216,38904,0440214041,8
179220,38904,0553582127,8
179223,38906,043935806X,10
179236,38922,0440414806,10
179240,38926,0312278586,7
179285,38933,0743262174,8
179288,38933,0743469801,8
179290,38933,0767905180,8
179291,38933,0802130208,5
179258,38933,0375725784,10
179264,38933,0440215625,8
179248,38933,0060987103,8
179259,38933,0380816547,8
179263,38933,0425152251,9
179321,38950,0316666343,10
179331,38950,0552546933,8
179394,38957,0375707972,5
179405,38972,0446605239,8
179417,38991,0440234743,8
179471,38995,1400034779,10
179460,38995,0671894455,6
179455,38995,044021145X,8
179448,38995,014025448X,9
179449,38995,0142001740,9
179447,38995,0060976845,10
179444,38995,0060175400,10
179453,38995,0345367898,7
179493,39034,0425163407,7
179496,39040,0099448823,8
179497,39046,0452268060,7
179506,39058,0316693200,7
179513,39064,0140179836,9
179518,39077,0425181111,9
179520,39077,0451205561,5
179533,39087,0142001740,9
179535,39087,0440226430,8
179543,39096,0385503954,7
179559,39106,0345354648,7
179573,39116,0345361792,10
179603,39133,1400032717,8
179596,39133,0486275639,9
179610,39134,044022165X,9
179630,39154,0061092886,7
179643,39159,0553583611,4
179655,39168,0515131083,6
179654,39168,0446611085,5
179670,39193,1559029838,8
179668,39193,0345370775,7
179703,39195,0517580497,10
179696,39195,0451169530,8
179732,39201,0804111359,6
179747,39219,0553583611,8
179746,39219,0553563521,8
179739,39219,0425151891,5
179749,39219,074322535X,8
179779,39227,0395657830,8
179782,39227,0425143325,9
179826,39233,0345417623,9
179865,39268,0749397543,4
180234,39281,0743237188,9
180228,39281,0743202988,5
180237,39281,0743246071,9
180187,39281,0671000314,5
180160,39281,0553107232,5
180167,39281,055356160X,5
180299,39281,1558531025,10
179972,39281,0312901437,10
179979,39281,0316089699,5
179985,39281,0316779423,9
180010,39281,0345445848,5
179920,39281,0061097861,10
180031,39281,0375727345,9
180104,39281,0440218535,9
180083,39281,0399148027,8
180114,39281,044651652X,9
180116,39281,0446519081,9
180025,39281,0375703055,9
180118,39281,0446604801,8
180123,39281,0446612545,7
180115,39281,044651862X,9
180032,39281,0375760911,10
180039,39281,0380718340,8
180058,39281,0385486804,9
180060,39281,0385504209,10
180062,39281,0385508042,8
180063,39281,0385509456,10
180065,39281,0385511612,5
180329,39284,0671027360,8
180327,39284,0440211727,7
180326,39284,0345391055,6
180324,39284,0312982518,7
180335,39287,048627571X,8
180359,39311,0140042520,9
180372,39323,0553280414,5
180374,39325,0385484518,10
180385,39328,0345348036,10
180392,39340,0425161242,10
180450,39345,0449208281,8
180455,39345,0451181379,9
180457,39345,0451184327,7
180465,39345,055357230X,7
180480,39345,0684848783,6
180402,39345,0061012513,10
180405,39345,015100692X,3
180416,39345,0380718340,10
180442,39345,0446364762,7
180425,39345,0425163407,9
180429,39345,044021145X,10
180431,39345,0440220602,8
180432,39345,0440221471,10
180433,39345,044022165X,10
180436,39345,0440241073,7
180418,39345,0385511612,8
180417,39345,0385504209,9
180516,39353,0590634275,10
180512,39353,0440414806,10
180569,39372,042518630X,6
180572,39372,0446607193,9
180575,39372,0515130966,8
180576,39372,0786868716,4
180580,39374,0316666343,9
180584,39374,044023722X,7
180611,39385,0316284955,8
180614,39385,0446310786,10
180666,39396,059035342X,8
180672,39396,0679775439,10
180668,39396,0671880187,10
180799,39406,0385301499,8
180819,39440,0375707972,8
180821,39440,0671867156,10
180822,39440,0671888587,8
180894,39441,0684853507,9
180870,39441,0451190521,8
180833,39441,0316284955,6
180867,39441,0451169522,7
180910,39446,0441004326,4
180916,39453,0345424719,8
180914,39453,0060987103,8
180938,39464,067976402X,9
180935,39464,0552124753,10
181015,39467,0679723161,10
181012,39467,0618002235,10
181011,39467,0618002227,10
181006,39467,0553293362,9
181001,39467,0552124753,6
181021,39467,0679781587,6
181038,39467,185326086X,9
180998,39467,0451173139,5
180997,39467,044023722X,6
180996,39467,0440236673,9
180995,39467,044022165X,7
180994,39467,0399501487,10
180986,39467,0374199698,10
180984,39467,0345404475,8
180978,39467,0312979479,9
180977,39467,0312422156,10
180985,39467,0345453743,9
181372,39480,034538475X,4
181458,39502,0515132020,5
181515,39513,055357227X,7
181507,39513,0440241537,8
181506,39513,0440241073,7
181505,39513,044022165X,9
181504,39513,0440220602,10
181496,39513,0425192725,9
181508,39513,0446364193,10
181536,39523,0425121259,9
181533,39523,0345384350,10
181540,39524,0452283205,8
181611,39544,0553573209,9
181623,39555,0743460529,8
181631,39560,0425151867,7
181630,39560,0399144714,5
181636,39563,0316666343,9
181637,39563,0385336179,8
181642,39568,0671014188,6
181648,39572,0385720920,6
181668,39584,0070212570,7
181676,39584,0142001740,8
181756,39586,0345430573,7
181765,39588,0446601977,6
181777,39595,0060930535,10
181807,39608,0446530077,9
182085,39616,0671880608,6
182094,39616,0688094554,8
182089,39616,067976397X,7
182084,39616,0671870114,10
182106,39616,076241085X,9
181897,39616,0385311400,8
181895,39616,0385302304,10
181871,39616,0373218036,7
181925,39616,0439064864,9
181939,39616,0440224764,7
182071,39616,0671705091,10
182048,39616,0590353403,9
182019,39616,0553210823,10
182203,39621,0440241537,10
182214,39628,0140293248,5
182215,39628,0316666343,8
182219,39635,0060502258,7
182221,39639,0312278586,8
182456,39646,0446530077,7
182696,39646,0767905180,8
182697,39646,0767905385,7
182717,39646,0802135196,7
182640,39646,067697175X,10
182441,39646,0440226406,5
182379,39646,0385504209,9
182325,39646,0373250118,7
182288,39646,0316666343,9
182287,39646,0316601950,10
182232,39646,006019491X,6
182431,39646,0440211727,10
182793,39662,0385504209,9
182794,39662,0440225299,5
182796,39662,0553582747,8
182799,39662,0671014196,6
182819,39681,0060987219,5
182850,39700,0446604801,9
182875,39705,0399149325,4
182863,39705,0316601950,10
182883,39705,0446606812,10
182920,39719,0449227545,9
182923,39723,0375725784,9
182936,39733,0060976845,6
182939,39734,0345382323,5
183168,39773,0679444815,8
183146,39773,0671027360,10
183137,39773,0618129022,9
183178,39773,0740723367,10
183207,39773,0842329242,9
183194,39773,0786868716,10
183180,39773,0743206029,9
183179,39773,0743205812,9
183053,39773,0394873351,5
183105,39773,0553213148,9
183100,39773,0517580497,9
183080,39773,0446608955,8
183072,39773,0440222656,10
183084,39773,0449005615,10
183259,39814,0060938455,9
183286,39852,0553275976,6
183300,39869,0553277472,6
183318,39894,0380977303,8
183323,39901,0786861347,7
183327,39906,0425143325,5
183351,39928,067103619X,9
183350,39928,0670880728,8
183346,39928,0440225698,7
183352,39930,0385335482,9
183370,39966,0749932058,6
183381,39974,0451521951,9
183510,40012,0671011367,10
183429,40012,0140013997,9
183606,40052,0345446860,9
183609,40052,0385492081,7
183614,40052,067976402X,6
183601,40052,0060391626,9
183607,40052,0375713751,5
183644,40095,034541389X,9
183646,40104,039914563X,8
183648,40105,0316666343,7
183663,40110,0440204194,7
183664,40110,0440211263,10
183694,40134,0553348981,5
183702,40136,0316601950,8
183729,40172,060980619X,5
183734,40176,155874262X,8
183761,40190,0375412530,6
183788,40205,0446610038,5
183811,40222,0842329218,10
183810,40222,0842329129,10
183804,40222,0446532231,5
183798,40222,0060938455,10
183814,40225,0345446860,8
183815,40225,059035342X,10
183823,40244,0749397543,7
183826,40253,0385503822,6
183827,40254,0452282152,7
183832,40255,0670894370,6
183844,40277,0385508042,7
183854,40278,0425192725,5
183863,40278,0786817070,7
183869,40289,0385484518,5
183874,40295,1551668998,7
183879,40299,0316666343,9
183884,40299,0743418174,6
183886,40299,0971880107,4
183901,40316,0671003755,7
183895,40316,038533334X,7
183917,40318,0451206525,10
183950,40330,0446310786,9
183948,40330,0425152251,8
183947,40330,0399501487,10
183971,40330,067976402X,5
183941,40330,0375725784,9
183935,40330,0345370775,10
183932,40330,0345342968,7
183993,40350,0375412824,8
183994,40350,0375725784,8
183995,40350,0670892963,10
184002,40362,0312966970,8
184007,40367,0452281903,8
184012,40367,1558743669,9
184072,40415,0446532231,7
184075,40415,0446611921,3
184081,40415,0451191145,10
184076,40415,0446612545,6
184082,40415,0451202341,6
184039,40415,0316693200,5
184034,40415,0312195516,8
184053,40415,038550926X,6
184060,40415,0425192725,7
184061,40415,043935806X,7
184047,40415,0375700757,6
184127,40417,0060172916,9
184190,40446,0156007479,6
184191,40446,0375727345,7
184200,40450,0671510053,7
184206,40461,0679781587,9
184214,40466,0395877326,7
184210,40466,0070212570,10
184283,40497,0060938455,10
184285,40499,0452268060,7
184287,40504,0345391055,7
184303,40505,0451524667,7
184299,40505,0385479565,5
184298,40505,0380820293,6
184295,40505,0316776963,3
184293,40505,0312924801,5
184318,40511,0440235677,10
184326,40518,0060930535,10
184336,40523,0440295858,10
184341,40531,0679429220,8
184344,40541,0385484518,7
184346,40546,0452282152,5
184441,40553,0804106304,9
184422,40553,0671727796,8
184583,40589,0440225299,8
184627,40612,0684835959,8
184606,40612,0060928336,6
184671,40624,0553275976,7
184670,40624,0440343194,5
184674,40627,0192839314,6
184675,40627,0345298349,8
184714,40640,0385247923,5
184720,40640,0452273447,8
184721,40640,0552124753,10
184723,40640,0552131059,10
184724,40640,0552131067,10
184725,40640,0552134600,10
184722,40640,0552128481,10
184711,40640,038072152X,9
184696,40640,0060987103,7
184735,40641,0060175818,7
184743,40644,0140293248,6
184876,40668,0671014196,8
184880,40680,0312195516,8
184885,40680,0743418174,10
184910,40707,0312982518,10
184922,40725,0552996181,8
184939,40745,0786868716,8
185009,40772,0786867647,8
184999,40772,0345452704,6
185002,40772,0385512104,4
184996,40772,0312305060,8
184997,40772,0316168688,7
185014,40778,0425163865,8
185016,40790,0385484518,9
185024,40795,0679879242,8
185021,40795,0439136350,10
185022,40795,0439139597,10
185023,40795,059035342X,10
185053,40796,0446310786,8
185060,40796,0449221490,6
185127,40798,1551668246,6
185102,40798,0446611921,7
185099,40798,0446605239,8
185128,40800,0679776591,7
185164,40838,158234082X,8
185162,40838,1400034779,6
185147,40838,0140187537,8
185146,40838,006019491X,7
185182,40841,0971880107,2
185189,40860,0440439884,10
185202,40865,0345342968,8
185214,40885,0609805363,10
185231,40888,0446608262,10
185233,40888,0446611921,10
185230,40888,0446606189,9
185225,40888,0440224845,9
185537,40889,0743439740,9
185540,40889,0743460529,6
185553,40889,0786817070,8
185554,40889,0786868716,5
185507,40889,0671741187,9
185513,40889,0671867113,8
185485,40889,0671024248,7
185640,40889,1577311310,10
185631,40889,1558745157,9
185630,40889,1558745017,10
185628,40889,155874262X,10
185478,40889,0618129022,10
185347,40889,0440220602,8
185324,40889,0385484518,10
185322,40889,0385424736,9
185320,40889,0385335431,7
185317,40889,0385315090,10
185353,40889,0440224764,10
185288,40889,0345298349,6
185260,40889,0310205719,10
185243,40889,0060928336,9
185289,40889,0345339681,10
185292,40889,0345417623,4
185359,40889,0440226104,6
185465,40889,0553579754,8
185444,40889,0515135062,7
185437,40889,0515128554,10
185436,40889,0515127833,9
185429,40889,0515122734,10
185392,40889,0446606812,10
185374,40889,0440486599,10
185357,40889,0440225701,8
185647,40893,067103619X,8
185653,40895,0425166929,10
185660,40906,0679738061,8
185697,40914,0452281903,8
185688,40914,0385335830,7
185685,40914,0380818973,7
185700,40914,0670880728,7
185681,40914,0375760911,8
185672,40914,0140293248,8
185678,40914,0373250118,8
185676,40914,0316666343,7
185669,40914,0060976845,7
185666,40914,0060505885,9
185702,40914,0671003755,9
185703,40914,067697175X,9
185717,40914,0767905202,8
185718,40914,0767912233,7
185726,40916,0812550706,10
185729,40919,0971880107,5
185758,40922,0743437802,8
185755,40922,0553107232,6
185748,40922,0446609323,6
185747,40922,0446530891,7
185739,40922,0399140093,8
185765,40932,0671027573,7
185770,40934,0446608955,8
185768,40934,0440223016,4
185775,40937,0449006522,8
185781,40939,0156528207,7
186446,40943,0553260111,7
186421,40943,055321313X,10
186607,40943,0671003755,5
186785,40943,0743460529,5
186777,40943,0743418174,10
186715,40943,0679746048,8
186707,40943,0671870114,10
186277,40943,0446365386,10
185943,40943,0316788228,10
185861,40943,0140298479,10
185843,40943,0064407055,10
186250,40943,0440940001,10
186148,40943,0394873351,10
186123,40943,0385335482,10
186134,40943,0385730586,10
186140,40943,0394800133,10
186942,40955,0449208281,10
186952,40958,0425157415,8
186951,40958,0385498802,8
186948,40958,0140481346,7
186979,40974,0399149325,10
187016,41013,0345391055,10
187019,41013,0446607657,10
187024,41018,0671004565,8
187038,41040,0140293248,5
187042,41052,0316666343,8
187091,41057,0451207521,6
187111,41058,0440226430,10
187112,41058,0446609323,10
187145,41080,068484477X,9
187141,41080,0618109277,8
187136,41080,0440235162,6
187134,41080,0440220602,8
187137,41080,0440236673,7
187149,41082,0316666343,8
187150,41082,0345351525,6
187260,41084,0440220602,7
187276,41084,0451137965,9
187274,41084,0449149900,8
187326,41084,0679429220,8
187333,41084,0684874350,9
187347,41084,0767905385,8
187152,41084,002542730X,7
187189,41084,0345370775,9
187199,41084,0345402871,7
187232,41084,0399144463,8
187236,41084,0399501487,9
187238,41084,0425099334,8
187241,41084,0425107469,8
187242,41084,0425121259,8
187187,41084,0345353145,8
187426,41086,0446671002,7
187476,41088,0451408462,10
187484,41092,034538430X,8
187497,41097,0312925271,9
187516,41103,155874262X,7
187517,41103,1558743316,8
187518,41103,1558745017,5
187513,41103,0786881852,8
187538,41111,067102423X,9
187532,41111,0440226430,9
187530,41111,0375756981,10
187548,41114,0099410184,10
187558,41115,0375700757,6
187571,41117,0451169522,10
187579,41122,0394752996,10
187586,41123,0345413903,9
187620,41135,0971880107,6
187665,41157,0553295276,5
187676,41162,0440225701,8
187732,41177,1400034779,7
187723,41177,0670030643,8
187718,41177,0440414806,7
187717,41177,0425152251,8
